k5,entropy,total,n,stress,bb,workout
1782417000000,1.0265731410063872,182,1,59.0,74.0,False
1782460200000,0.17098452405745132,11744,10,34.0,92.0,False
1782460500000,0.02365353716179402,9887,10,42.0,92.0,False
1782460800000,0.055937679010596805,9776,10,48.0,91.0,False
1782461100000,0.03172814370048954,11657,10,46.0,90.0,False
1782461400000,0.0535174258826959,8285,10,57.0,89.0,False
1782461700000,0.0640441033520122,11173,10,54.0,88.0,False
1782462000000,0.0471847929453941,9674,10,54.0,87.0,False
1782462300000,0.05320081049480124,5470,10,46.0,87.0,False
1782466200000,0.8675251988914517,1699,7,28.0,81.0,False
1782466500000,0.9625864644853739,3096,7,29.0,80.0,False
1782466800000,0.5909009690407188,4158,10,28.0,80.0,False
1782467100000,0.8401019508959688,6517,10,28.0,80.0,False
1782467400000,0.5607017048314888,5417,9,26.0,79.0,False
1782467700000,0.7211102493144457,5347,10,25.0,79.0,False
1782468000000,0.6713258627683825,5784,10,27.0,78.0,False
1782469500000,0.5279543190372145,192,1,31.0,75.0,False
1782469800000,0.8979867492046095,7251,10,34.0,75.0,False
1782470100000,0.0,116,1,47.0,74.0,False
1782470700000,0.5164094167439003,906,2,83.0,73.0,False
1782471000000,0.6027002493760872,859,6,96.0,72.0,False
1782474900000,0.8369606217992422,2191,6,54.0,65.0,False
1782475200000,0.687710787436122,5159,10,44.0,65.0,False
1782475500000,0.04417276235037683,6503,8,62.0,64.0,False
1782475800000,0.2531350638835391,5580,9,71.0,63.0,False
1782476100000,1.1862065634937893,4649,10,56.0,63.0,False
1782476400000,0.8925150447650904,5481,10,56.0,62.0,False
1782476700000,0.7029332369673028,4044,10,57.0,62.0,False
1782477000000,0.9933900585980332,6232,10,48.0,62.0,False
1782477300000,0.9913424633753068,6203,10,52.0,61.0,False
1782477600000,0.7846536536529232,6146,10,47.0,60.0,False
1782477900000,0.5551613651704301,4755,10,56.0,60.0,False
1782478200000,0.57123950523303,4757,10,54.0,59.0,False
1782478500000,0.9895779971603279,4012,10,42.0,59.0,False
1782478800000,0.7229029477527749,4221,10,48.0,58.0,False
1782479100000,0.722031160154128,4341,10,48.0,58.0,False
1782479400000,0.8477292793987831,7409,10,34.0,58.0,False
1782479700000,1.2745089224485047,5845,10,46.0,57.0,False
1782480000000,0.6156693370826987,2519,9,40.0,57.0,False
1782480300000,0.5828942259869948,6519,10,39.0,57.0,False
1782480600000,0.43591247049188225,8787,10,34.0,57.0,False
1782480900000,0.14545710752807095,6752,9,45.0,56.0,False
1782481200000,0.6482143526367679,5822,10,27.0,55.0,False
1782481500000,0.7924204168764989,4787,10,36.0,55.0,False
1782481800000,0.8739999208835763,4126,10,37.0,55.0,False
1782482100000,0.6288794760417799,2893,7,24.0,55.0,False
1782482400000,0.6379781731965876,3486,8,30.0,55.0,False
1782482700000,0.7184647383528152,5134,9,36.0,55.0,False
1782483000000,0.6097658736460988,3807,9,40.0,54.0,False
1782483300000,0.4186215700481471,10128,10,34.0,54.0,False
1782483600000,0.7369806337276016,4074,10,40.0,54.0,False
1782483900000,0.5199840965616583,5329,10,70.0,53.0,False
1782484200000,0.6572942298867506,3783,10,84.0,52.0,False
1782484500000,0.5167728427699727,5173,10,86.0,52.0,False
1782484800000,0.6308011655458696,8330,10,79.0,51.0,False
1782485100000,0.9357941446937851,5433,10,84.0,50.0,False
1782485400000,0.5475325693448625,4660,10,76.0,50.0,False
1782486000000,0.4524803162316036,1906,9,70.0,48.0,False
1782486300000,0.5393760763706278,5461,10,62.0,48.0,False
1782486600000,0.696460395884058,9414,10,58.0,47.0,False
1782486900000,1.0375184466259422,5965,10,50.0,47.0,False
1782487200000,0.3968823305416413,3969,9,50.0,47.0,False
1782487500000,1.086788662509552,8940,10,58.0,46.0,False
1782487800000,0.8464025978342997,6531,9,46.0,46.0,False
1782488100000,0.9206712370050345,7519,10,50.0,46.0,False
1782488700000,0.06535218498739753,1028,4,40.0,44.0,False
1782489000000,0.211754673274688,521,3,57.0,44.0,False
1782489600000,0.08847397634419749,179,1,52.0,43.0,False
1782489900000,0.31196385718599734,1223,3,34.0,43.0,False
1782491400000,0.043715142836770596,11225,10,48.0,42.0,False
1782491700000,0.044479965909025074,9655,10,38.0,41.0,False
1782492000000,0.07750374039532924,10674,10,44.0,41.0,False
1782492300000,0.04145930803193807,9675,10,58.0,41.0,False
1782492600000,0.031373847211066994,11589,10,55.0,40.0,False
1782492900000,0.40976335581867424,6815,9,50.0,40.0,False
1782493200000,0.6769766889417964,2119,7,40.0,39.0,False
1782493500000,0.1430109633220801,97,2,40.0,39.0,False
1782493800000,0.412577570203655,1052,6,35.0,39.0,False
1782494700000,0.7259796574310279,2949,5,43.0,38.0,False
1782495000000,0.5018497593278056,1857,5,41.0,38.0,False
1782553200000,0.7059763623943798,2331,5,33.0,43.0,False
1782553500000,0.0,69,1,30.0,43.0,False
1782554100000,0.5856308346148065,3403,8,23.0,42.0,False
1782554400000,0.30087326669859776,7397,10,27.0,42.0,False
1782554700000,0.07557345622584109,1095,8,26.0,42.0,False
1782555000000,0.01729397547297797,2330,7,19.0,42.0,False
1782555300000,0.20030675416897972,3307,9,23.0,42.0,False
1782555600000,0.0,2,1,24.0,42.0,False
1782556200000,0.16492303510357317,179,2,39.0,42.0,False
1782556500000,0.6954808963177929,7106,10,38.0,42.0,False
1782556800000,0.31792240215242124,4206,9,22.0,42.0,False
1782557100000,0.14411040647830417,1898,6,18.0,42.0,False
1782557400000,0.31006540275792527,4665,10,24.0,42.0,False
1782557700000,0.39265946120850714,2776,7,22.0,42.0,False
1782558000000,0.479517581369689,3296,8,25.0,42.0,False
1782558300000,0.35095621271185135,4140,6,20.0,42.0,False
1782558600000,0.3941148676577987,4797,10,21.0,42.0,False
1782558900000,0.41825352200463184,6666,10,16.0,42.0,False
1782559200000,0.31636737584428387,2184,8,32.0,42.0,False
1782559500000,0.46948322568517437,2980,7,19.0,42.0,False
1782559800000,0.12140659286535183,1837,6,17.0,42.0,False
1782560700000,0.5132032668909077,1125,2,26.0,41.0,False
1782563100000,0.2684634430139854,2846,5,38.0,40.0,False
1782563400000,0.029641090489636965,331,1,43.0,40.0,False
1782563700000,0.20010434841915736,2860,8,28.0,39.0,False
1782564000000,0.041271810252435606,1292,5,44.0,39.0,False
1782564300000,0.05333477639664835,530,2,77.0,39.0,False
1782564600000,0.22759749278980707,1925,9,80.0,38.0,False
1782564900000,0.6096699551321436,581,4,93.0,37.0,False
1782565200000,0.0,19,4,90.0,36.0,False
1782565500000,0.5939603127049016,4453,6,84.0,36.0,False
1782565800000,0.7010993555731598,5181,10,84.0,35.0,False
1782566100000,0.37115834335581005,1985,6,80.0,34.0,False
1782566400000,0.7846668849193419,7307,10,62.0,34.0,False
1782566700000,0.9256834670216858,9590,8,57.0,33.0,False
1782567000000,0.2897062283541365,457,4,66.0,33.0,False
1782567300000,0.05836801385064137,337,1,67.0,32.0,False
1782567600000,0.30773438216321986,435,3,46.0,32.0,False
1782567900000,0.25260540623396094,3432,7,64.0,32.0,False
1782568200000,0.7066219260964629,7099,8,41.0,32.0,False
1782568500000,0.21810997284841027,8421,9,41.0,32.0,False
1782568800000,0.02905669756984527,8483,8,42.0,32.0,False
1782572700000,0.0,1,1,53.0,26.0,False
1782573300000,0.4011104762954327,5442,8,41.0,26.0,False
1782573600000,0.07582268895730246,2655,9,32.0,26.0,False
1782573900000,0.13656433844306187,762,6,33.0,26.0,False
1782574200000,0.0,4,4,30.0,26.0,False
1782574500000,0.08352533147944065,422,3,29.0,25.0,False
1782574800000,0.3472340362094484,1232,3,73.0,25.0,False
1782575100000,0.2674773615828189,33,2,55.0,24.0,False
1782576300000,0.27515053738356987,800,3,46.0,24.0,False
1782576900000,0.7044521858639083,3498,7,37.0,23.0,False
1782577200000,0.4177736808981141,12768,10,44.0,22.0,False
1782577500000,0.04500804086919316,11670,10,34.0,22.0,False
1782577800000,0.21706402373941738,3005,7,37.0,22.0,False
1782578100000,0.22988445474642363,422,3,28.0,22.0,False
1782578400000,0.0,70,1,21.0,22.0,False
1782578700000,0.0,2,2,17.0,22.0,False
1782581700000,0.0922219530499303,4099,4,15.0,25.0,False
1782582000000,0.17654476448139272,10581,10,13.0,25.0,False
1782582300000,0.09937005508537612,7705,10,16.0,25.0,False
1782582600000,0.2640133490519905,9626,10,16.0,25.0,False
1782582900000,0.27382119390890247,13440,10,14.0,25.0,False
1782583200000,0.030161399802017375,8819,10,15.0,25.0,False
1782583500000,0.2733649444397687,8420,10,31.0,25.0,False
1782583800000,0.5320318358727374,2442,4,13.0,25.0,False
1782584100000,0.048411779887158515,901,2,15.0,27.0,False
1782586500000,0.0,75,1,22.0,25.0,False
1782587700000,0.11759466565886476,126,1,24.0,24.0,False
1782588000000,0.3843719488973699,1568,5,24.0,24.0,False
1782588300000,0.3669847641968202,2331,7,24.0,24.0,False
1782589200000,0.39764707060615556,1765,5,29.0,24.0,False
1782589500000,0.09727275219962861,732,3,51.0,24.0,False
1782589800000,0.35035962941527243,1580,2,59.0,24.0,False
1782590100000,0.34139594773769794,842,6,59.0,23.0,False
1782590400000,0.46062923021707947,2943,10,47.0,23.0,False
1782590700000,0.5270620224369845,3474,10,41.0,22.0,False
1782591000000,0.10522556494364346,3601,10,35.0,22.0,False
1782591300000,0.10015649800053193,875,7,53.0,22.0,False
1782591600000,0.20465946597345766,168,5,62.0,21.0,False
1782591900000,0.0,9,5,49.0,21.0,False
1782592200000,0.0,409,6,54.0,21.0,False
1782592500000,0.0,23,4,41.0,21.0,False
1782592800000,0.0770228924157084,526,4,28.0,21.0,False
1782593100000,0.04216846006370643,98,5,33.0,21.0,False
1782593400000,0.11063578984074304,3151,7,28.0,20.0,False
1782593700000,0.2261074265330023,2125,8,23.0,20.0,False
1782594000000,0.04573906847999563,719,7,22.0,20.0,False
1782594300000,0.24640186896215405,4070,10,26.0,20.0,False
1782594600000,0.16060290597364785,795,6,31.0,20.0,False
1782594900000,0.0,30,3,24.0,20.0,False
1782595200000,0.026221305916469005,215,5,26.0,20.0,False
1782595500000,0.529536869291421,3683,7,21.0,20.0,False
1782595800000,0.4510785541135586,3512,6,20.0,20.0,False
1782596100000,0.15020648330550196,107,5,16.0,20.0,False
1782596700000,0.023205499842516478,108,6,14.0,20.0,False
1782597600000,0.04324784925218575,726,3,10.0,19.0,False
1782597900000,0.21667414054945136,11,3,15.0,19.0,False
1782598200000,0.5995118871382312,6019,9,20.0,19.0,False
1782598500000,0.7701003182034067,8145,10,13.0,21.0,False
1782598800000,0.7116557037767828,2167,4,9.0,21.0,False
1782599400000,0.4268907098402957,22,3,30.0,22.0,False
1782600900000,0.0,2,1,25.0,22.0,False
1782601200000,0.0,58,3,18.0,22.0,False
1782601800000,0.3141777924205301,702,3,12.0,22.0,False
1782602100000,0.0,4,1,12.0,23.0,False
1782723000000,0.5774040369152961,4313,6,63.0,80.0,False
1782723300000,0.28131445164518776,3043,6,45.0,79.0,False
1782723600000,0.42849393201047337,2159,5,44.0,78.0,False
1782723900000,0.7433592584615165,1353,2,40.0,77.0,False
1782734700000,0.26909926200706963,4907,8,34.0,60.0,False
1782735000000,0.7661417428355389,1542,2,27.0,59.0,False
1782735600000,0.022332300425476275,208,2,22.0,59.0,False
1782735900000,0.6490795856071869,3024,5,21.0,59.0,False
1782736200000,0.5546929328554423,2990,9,20.0,59.0,False
1782736500000,0.6558090914905507,2323,9,22.0,59.0,False
1782736800000,0.3986881059643911,2169,8,24.0,59.0,False
1782737100000,0.43787532804931867,2038,6,18.0,58.0,False
1782737400000,0.8529224033363102,3154,5,26.0,58.0,False
1782737700000,0.4415538603733914,437,2,13.0,58.0,False
1782738000000,0.25560883877362023,6822,10,16.0,58.0,False
1782738300000,0.6489892974063559,3229,6,19.0,58.0,False
1782739800000,0.5463533052923771,2994,4,14.0,58.0,False
1782740100000,0.02981021387804546,11998,10,18.0,58.0,False
1782740400000,0.036012396682798126,12554,10,22.0,58.0,False
1782740700000,0.03890869705395188,5260,5,21.0,58.0,False
1782741000000,0.7847529938060529,5004,10,13.0,57.0,False
1782741600000,0.17934509498821127,4633,10,24.0,57.0,False
1782741900000,0.1983875803512181,2743,9,22.0,56.0,False
1782742200000,0.8334905508518347,758,3,14.0,56.0,False
1782742800000,0.2726920198213232,2340,6,20.0,56.0,False
1782743100000,0.36405678927838203,1209,2,19.0,56.0,False
1782801000000,0.2311126820896319,546,1,30.0,90.0,False
1782801300000,0.8613851057862802,11356,10,20.0,90.0,False
1782801600000,0.8002684108885921,7307,9,19.0,90.0,False
1782801900000,0.8138072938200877,14738,10,12.0,89.0,False
1782802200000,0.6862127131840458,3315,4,16.0,89.0,False
1782802500000,0.9175143137770586,5404,7,7.0,89.0,False
1782802800000,0.6675909449973549,16245,10,12.0,89.0,False
1782803100000,0.5500953651927729,10984,10,10.0,89.0,False
1782803400000,0.5391614618250707,5893,8,29.0,89.0,False
1782805500000,0.4224823506910744,1473,3,24.0,82.0,False
1782805800000,0.4424818181915764,86,2,27.0,82.0,False
1783013700000,1.023265288814954,6730,10,54.0,67.0,False
1783014000000,0.7328461799040221,9304,10,57.0,66.0,False
1783014300000,0.8270007956544436,4569,10,50.0,66.0,False
1783014600000,0.6093475353271082,3521,9,50.0,64.0,False
1783014900000,0.8386888188377501,5000,10,44.0,64.0,False
1783015200000,0.7291932936226608,7012,9,40.0,64.0,False
1783015500000,0.987535256072551,5462,10,34.0,63.0,False
1783015800000,0.5992390729111233,5600,10,44.0,62.0,False
1783016100000,0.2803896927389739,3044,6,35.0,62.0,False
1783016400000,0.7464139711848761,11102,10,32.0,61.0,False
1783016700000,0.8074529845649847,6906,10,24.0,61.0,False
1783017000000,0.26609007468446827,6245,10,24.0,61.0,False
1783017300000,0.3380090869927196,1092,5,24.0,60.0,False
1783017600000,0.7871523331346997,3158,9,31.0,60.0,False
1783018200000,0.0,1,1,27.0,59.0,False
1783018500000,0.5894603829966358,5300,10,43.0,59.0,False
1783018800000,0.0,328,2,24.0,58.0,False
1783020000000,0.8063211136614965,5503,8,32.0,56.0,False
1783022700000,0.9138129283350399,4467,8,66.0,53.0,False
1783023000000,1.1095691728322274,2130,3,43.0,52.0,False
1783026600000,0.25622505712462307,679,4,67.0,46.0,False
1783027200000,0.6825474627611555,5597,9,52.0,45.0,False
1783064700000,0.6706758410050032,5884,6,35.0,80.0,False
1783065000000,0.685579392006726,12472,10,50.0,79.0,False
1783065300000,0.7060629873575716,9349,10,44.0,79.0,False
1783065600000,0.7496246091274219,2708,4,52.0,78.0,False
1783065900000,0.72248161871108,3947,6,66.0,77.0,False
1783066200000,0.673031860946086,6319,10,65.0,76.0,False
1783066500000,0.829068329022582,3771,5,62.0,75.0,False
1783066800000,0.8209446834416638,8569,10,45.0,74.0,False
1783067100000,0.27835367727502314,2602,7,60.0,74.0,False
1783067400000,0.8027772732848174,6894,9,55.0,74.0,False
1783067700000,0.7648407633581941,6929,8,56.0,72.0,False
1783068000000,0.0419669268506721,1370,7,55.0,72.0,False
1783115100000,0.523591322832417,8948,7,22.0,25.0,False
1783115400000,0.15962398765700997,2869,7,22.0,25.0,False
1783115700000,0.009674924498975218,1455,5,31.0,25.0,False
1783116000000,0.37501137890269487,5912,8,24.0,24.0,False
1783116300000,0.06804666483389117,4239,8,21.0,24.0,False
1783116600000,0.48230680838762585,7469,9,40.0,24.0,False
1783116900000,0.3471434800344488,2210,7,28.0,24.0,False
1783117200000,0.03860654871748004,1611,5,14.0,24.0,False
1783117500000,0.2226107601712462,613,2,14.0,24.0,False
1783167600000,0.13404178310392503,1690,5,35.0,58.0,False
1783167900000,0.5157070569293846,756,2,36.0,58.0,False
1783168200000,0.3311252506943271,6347,10,24.0,57.0,False
1783168500000,0.35664756984851653,8827,10,28.0,57.0,False
1783168800000,0.5498587634942916,7469,9,24.0,57.0,False
1783169100000,0.11649241317348491,1406,4,73.0,56.0,False
1783216200000,0.5238063304235161,1130,2,56.0,5.0,False
1783216500000,0.0,3,2,62.0,5.0,False
1783216800000,0.0071477432124478725,490,3,74.0,5.0,False
1783217100000,0.0,6,1,64.0,5.0,False
1783217400000,0.0,44,1,61.0,5.0,False
1783226100000,0.0,16,1,46.0,10.0,False
1783241100000,0.0,2,1,80.0,18.0,False
1783244100000,0.2077916809846118,2976,7,57.0,15.0,False
1783244400000,0.26998385466245883,2970,7,60.0,15.0,False
1783244700000,0.023097729148256564,764,4,66.0,14.0,False
1783245000000,0.02198374849931258,1461,4,64.0,14.0,False
1783245300000,0.3256049383200147,1465,4,60.0,14.0,False
1783245600000,0.4546043020586239,4897,8,67.0,14.0,False
1783245900000,0.6152360615562432,6156,7,64.0,14.0,False
1783246200000,0.6983291596486247,3034,6,64.0,14.0,False
1783246500000,0.37164166122319625,2230,5,60.0,14.0,False
1783246800000,0.34244414154012137,1084,4,58.0,13.0,False
1783247700000,0.3299542503092498,944,4,46.0,12.0,False
1783248600000,0.13029865706895913,2522,3,40.0,12.0,False
1783251000000,0.6182240283812985,3548,6,49.0,9.0,False
1783251300000,0.024643397653584392,11773,10,50.0,9.0,False
1783251600000,0.04825826799268015,9982,10,71.0,9.0,False
1783251900000,0.35603064414594665,1887,5,50.0,9.0,False
1783270500000,0.06215410632520119,452,3,39.0,5.0,False
1783270800000,0.7193896916529319,7793,8,36.0,5.0,False
1783271100000,0.5529780756761058,9380,10,34.0,5.0,False
1783271400000,0.7431881970561529,9216,10,34.0,5.0,False
1783271700000,0.639568978174849,10268,10,43.0,5.0,False
1783272000000,0.9607534715550954,6062,9,48.0,5.0,False
1783272300000,0.17599620926526693,330,3,52.0,5.0,False
1783272600000,0.4093262727537856,2812,8,46.0,5.0,False
1783276500000,0.20556909947990754,110,1,58.0,5.0,False
1783344900000,0.7348288147968229,200,1,92.0,36.0,False
1783345200000,0.6693286750717936,14114,9,92.0,36.0,False
1783345500000,0.7627233159717018,6342,10,84.0,35.0,False
1783345800000,1.0237889317789535,5657,10,90.0,34.0,False
1783346100000,0.9565671822216102,4640,10,86.0,34.0,False
1783346400000,0.6133517815134577,6053,9,92.0,33.0,False
1783346700000,0.3738527265443056,756,5,80.0,32.0,False
1783347000000,0.3607685589246865,292,3,79.0,32.0,False
1783347300000,0.9522901747022676,2463,4,75.0,31.0,False
1783347600000,0.043077924948628304,393,3,68.0,30.0,False
1783347900000,0.7840075531408253,3998,4,81.0,30.0,False
1783348200000,0.024510351743252504,886,4,65.0,30.0,False
1783348500000,0.5194638129180426,1925,4,64.0,29.0,False
1783348800000,0.45829440135492955,2626,6,42.0,29.0,False
1783349100000,0.0,27,1,59.0,29.0,False
1783349400000,0.7209561091643383,5499,6,56.0,28.0,False
1783349700000,0.5495909660592565,6442,9,68.0,28.0,False
1783350000000,1.0257935463366583,3910,10,54.0,28.0,False
1783350300000,0.8868160315744831,3703,10,64.0,27.0,False
1783350600000,0.4810749710485719,1888,7,59.0,27.0,False
1783350900000,1.0775984155973457,8432,10,46.0,27.0,False
1783351200000,0.7934640721687736,8771,10,48.0,27.0,False
1783351500000,0.9478407272503084,6256,8,46.0,26.0,False
1783351800000,0.9222583270661252,5259,7,41.0,26.0,False
1783352400000,0.6937660445792988,3554,5,59.0,25.0,False
1783352700000,0.9644163361305118,6457,10,44.0,25.0,False
1783353000000,0.8337045671942338,10133,10,38.0,25.0,False
1783353300000,1.0496804805768263,9463,10,42.0,24.0,False
1783353600000,0.7531919808734868,9780,10,40.0,24.0,False
1783353900000,0.8218003819363893,4464,9,38.0,24.0,False
1783354200000,0.8629104975623383,6391,10,34.0,24.0,False
1783354500000,0.9156482245956616,5915,9,38.0,24.0,False
1783354800000,0.8390479843206434,5636,6,38.0,23.0,False
1783355100000,0.9017348732583013,9793,10,39.0,23.0,False
1783355400000,0.9490165992784574,4387,7,46.0,23.0,False
1783355700000,0.8502644212433378,5112,6,38.0,23.0,False
1783356000000,0.9532677315799717,11025,10,43.0,23.0,False
1783356300000,0.7203576671866181,13052,10,43.0,23.0,False
1783356600000,0.6935231650029889,6354,7,40.0,22.0,False
1783356900000,1.0081445610097597,2061,2,58.0,21.0,False
1783357200000,1.08491147273465,7645,8,40.0,21.0,False
1783357500000,0.9654375031132044,7472,6,66.0,20.0,False
1783358100000,0.8211086613501056,6343,10,82.0,20.0,False
1783358400000,0.6890606010039726,5469,7,68.0,19.0,False
1783358700000,0.40693332394793275,757,6,80.0,19.0,False
1783359000000,0.5709849853818473,3314,10,74.0,19.0,False
1783359300000,0.5144884740193763,2102,10,84.0,18.0,False
1783359600000,0.5737599309350101,5737,10,72.0,18.0,False
1783359900000,0.7828682827557493,3675,7,66.0,18.0,False
1783360200000,0.5120851296908976,3010,9,67.0,17.0,False
1783360800000,0.9542918897949362,4978,9,56.0,16.0,False
1783361700000,0.7519301895436975,1062,6,75.0,16.0,False
1783418100000,0.8174761112974988,5265,8,26.0,68.0,False
1783418400000,0.5416780138706789,4308,10,28.0,68.0,False
1783418700000,0.7753369579048781,10865,10,23.0,67.0,False
1783419000000,0.5534928271041302,10415,10,21.0,67.0,False
1783419300000,0.7570392754139585,12809,10,21.0,67.0,False
1783419600000,0.8575130762026214,13483,10,24.0,67.0,False
1783419900000,0.6282696676408503,15067,10,20.0,67.0,False
1783420200000,0.9425179049248467,13419,10,22.0,67.0,False
1783420500000,0.7125700688614252,10129,10,24.0,66.0,False
1783420800000,0.7926078836984577,12384,10,25.0,66.0,False
1783421100000,0.7766488487200847,10019,9,22.0,65.0,False
1783423800000,0.775457506442948,3599,3,37.0,61.0,False
1783424100000,0.2698920385712951,5706,7,42.0,60.0,False
1783424400000,0.47707510589047386,12208,10,61.0,60.0,False
1783424700000,0.7358335500431142,6314,6,52.0,60.0,False
1783425000000,0.7574923999766672,3502,8,54.0,59.0,False
1783425300000,0.6889701414030074,11159,10,46.0,58.0,False
1783425600000,0.796551282433113,7530,9,46.0,58.0,False
1783427400000,0.6452872571761997,8018,8,45.0,56.0,False
1783428600000,1.0399707304682364,3677,3,39.0,54.0,False
1783428900000,0.7436283405015011,12914,10,34.0,54.0,False
1783429200000,0.9617324399528655,14554,10,37.0,53.0,False
1783429500000,0.9721399507614283,14222,10,42.0,52.0,False
1783429800000,0.8460481914506385,15358,10,36.0,52.0,False
1783430100000,0.9063212781144001,5668,6,48.0,52.0,False
1783430400000,0.9124962233603867,12157,10,44.0,51.0,False
1783430700000,0.8626238802327576,10328,9,29.0,51.0,False
1783431000000,0.7170444148184212,11907,9,38.0,50.0,False
1783431300000,0.8712493873583146,13539,10,46.0,50.0,False
1783431600000,0.8227957878812621,8711,8,52.0,50.0,False
1783431900000,0.9711397167457505,7832,7,52.0,50.0,False
1783432800000,0.9028350359954476,226,1,83.0,48.0,False
1783470900000,0.36132903920100773,1309,4,88.0,5.0,False
1783471200000,0.19621255334018475,1513,3,80.0,5.0,False
1783471500000,0.0,1,1,83.0,5.0,False
1783476600000,0.0,43,2,81.0,5.0,False
1783478100000,0.2320707533750486,252,3,76.0,5.0,False
1783497600000,0.36072684072074734,1093,2,48.0,25.0,False
1783497900000,0.5194397069845582,10577,10,38.0,23.0,False
1783498200000,0.7241955195400649,8120,10,36.0,23.0,False
1783498500000,1.0151599290809192,6910,10,41.0,23.0,False
1783498800000,0.6358168260491782,3594,5,46.0,23.0,False
1783499100000,0.261883292031774,1383,3,36.0,23.0,False
1783499400000,0.8018917714540237,6104,10,43.0,22.0,False
1783499700000,0.6556385832396472,9352,10,36.0,22.0,False
1783500000000,0.6788387585739716,3908,10,36.0,22.0,False
1783500600000,0.40432938730815654,1593,6,28.0,22.0,False
1783500900000,0.9421419124429363,9351,10,31.0,22.0,False
1783501200000,0.9355370510073525,9326,10,24.0,22.0,False
1783501500000,0.5792409243894063,10520,10,34.0,21.0,False
1783502700000,0.8046392735329444,9960,10,26.0,20.0,False
1783503000000,0.7050038433609528,4816,5,36.0,20.0,False
1783503300000,0.8875692063143131,6107,7,38.0,20.0,False
1783503600000,0.7173440440578956,4847,8,34.0,20.0,False
1783503900000,0.7365590272158745,6039,8,37.0,20.0,False
1783504200000,0.9106071425638309,9953,10,30.0,20.0,False
1783504500000,1.0508662327869358,6767,9,25.0,20.0,False
1783504800000,1.0683596947493426,9434,9,36.0,20.0,False
1783505700000,0.831527156578581,4949,9,30.0,19.0,False
1783506000000,0.4597085403830268,800,3,32.0,19.0,False
1783518900000,0.7447066819680962,3885,5,40.0,8.0,False
1783519200000,0.4267710267917941,4025,7,28.0,8.0,False
1783519500000,0.7208034234955093,8727,10,17.0,7.0,False
1783519800000,0.5491281245642724,11221,9,19.0,7.0,False
1783520100000,0.9670140675548794,5266,7,24.0,7.0,False
1783520400000,0.5816843598046134,3956,8,22.0,7.0,False
1783520700000,0.8724434415264253,6114,9,24.0,7.0,False
1783521000000,0.9947664367168128,6032,8,23.0,7.0,False
1783521300000,0.8207258744723601,4562,6,23.0,7.0,False
1783521600000,1.1015278093987906,8745,10,16.0,7.0,False
1783521900000,0.7871844339821205,6635,10,29.0,7.0,False
1783522200000,0.9484235790169342,8689,10,20.0,7.0,False
1783522500000,0.8411290039948561,6886,10,23.0,7.0,False
1783522800000,0.6173504928497369,5086,8,28.0,7.0,False
1783523100000,0.38654214362108463,1466,4,26.0,7.0,False
1783525500000,0.9967893968907802,431,1,22.0,6.0,False
1783548000000,0.4044272497098596,1910,3,55.0,5.0,False
1783548300000,0.009272773218087864,1047,6,60.0,5.0,False
1783548600000,0.0,665,6,59.0,5.0,False
1783562700000,0.4315602842833155,15,2,4.0,40.0,False
1783591200000,0.6219644166396137,2443,3,53.0,75.0,False
1783591500000,0.7509921755387384,995,1,60.0,74.0,False
1783592100000,0.0,83,2,64.0,73.0,False
1783592700000,0.11190990870168403,67,1,82.0,71.0,False
1783593300000,0.0,2,1,80.0,68.0,False
1783593600000,0.0,2,1,81.0,68.0,False
1783593900000,1.1517230314510023,974,2,73.0,66.0,False
1783618500000,0.0,2,1,51.0,36.0,False
1783637700000,0.4846452731328375,1163,6,65.0,10.0,False
1783638000000,1.0,4,1,70.0,10.0,False
1783638600000,1.0635294776977722,52,3,44.0,9.0,False
1783639800000,0.0,1,1,70.0,8.0,False
1783640100000,0.0,2,2,55.0,7.0,False
1783647600000,0.7706366694617969,527,1,66.0,10.0,False
1783647900000,0.8030227533442493,486,1,36.0,10.0,False
1783672500000,0.4989135558551595,961,2,37.0,66.0,False
1783672800000,0.6676436396274918,11980,10,21.0,66.0,False
1783676400000,0.5192265528681987,3664,5,52.0,61.0,False
1783676700000,0.7343193154334077,8625,10,42.0,60.0,False
1783677000000,0.521844112915204,5299,6,36.0,60.0,False
1783677300000,0.6701405770458679,10401,9,46.0,59.0,False
1783677600000,0.6911312521412836,5973,8,48.0,59.0,False
1783677900000,0.36849793278674103,1586,3,38.0,58.0,False
1783678200000,0.5151315257485182,4351,7,49.0,58.0,False
1783678500000,0.20767454406480615,1543,6,46.0,58.0,False
1783678800000,0.37471864821592327,3891,6,38.0,57.0,False
1783679400000,0.8335652347711229,6611,9,21.0,57.0,False
1783679700000,0.8477592847485657,7760,10,24.0,56.0,False
1783680000000,0.7955917265080735,9665,10,24.0,56.0,False
1783680300000,0.6143803222330879,9850,10,29.0,56.0,False
1783680600000,0.6952502057071354,11784,10,24.0,56.0,False
1783680900000,0.7063459057590533,14415,10,26.0,56.0,False
1783681200000,1.0081458182655199,5938,10,30.0,55.0,False
1783681500000,0.7839924502176607,7668,10,38.0,54.0,False
1783681800000,0.8742775525883081,9744,10,28.0,54.0,False
1783682100000,1.0174810633663596,8412,10,26.0,54.0,False
1783682400000,0.9250800483353581,10915,10,24.0,54.0,False
1783682700000,1.0580785355497757,6376,10,34.0,54.0,False
1783683000000,1.0921510489311732,9717,10,31.0,54.0,False
